DateTime,Open,High,Low,Close,Volume
2025-01-14 10:15:00+05:30,143.2,144.9,142.7,144.89,1600532
2025-01-14 11:15:00+05:30,144.89,145.58,144.59,144.83,1334324
2025-01-14 12:15:00+05:30,144.9,144.9,143.89,144.65,1058366
2025-01-14 13:15:00+05:30,144.65,145.89,144.25,145.78,979918
2025-01-14 14:15:00+05:30,145.74,147.9,145.25,147.77,2178583
2025-01-14 15:15:00+05:30,147.77,149.05,147.73,149.05,1709805
2025-01-15 09:15:00+05:30,148.05,149.49,147.31,148.84,2042459
2025-01-15 10:15:00+05:30,148.84,149.99,148.75,149.9,616667
2025-01-15 11:15:00+05:30,149.9,150.55,149.66,150.16,609768
2025-01-15 12:15:00+05:30,150.19,150.8,149.93,150.23,478456
2025-01-15 13:15:00+05:30,150.2,150.23,147.99,148.35,1346893
2025-01-15 14:15:00+05:30,148.38,148.5,147.4,148.31,840520
2025-01-15 15:15:00+05:30,148.34,148.82,148.05,148.24,331929
2025-01-16 09:15:00+05:30,150.69,151.37,150.13,151.0,1235922
2025-01-16 10:15:00+05:30,150.95,151.69,150.78,150.98,788259
2025-01-16 11:15:00+05:30,150.9,151.6,150.41,151.23,730687
2025-01-16 12:15:00+05:30,151.22,151.29,150.81,151.08,229505
2025-01-16 13:15:00+05:30,151.0,151.2,150.68,151.0,265459
2025-01-16 14:15:00+05:30,151.0,151.15,150.45,151.14,775299
2025-01-16 15:15:00+05:30,151.15,151.5,151.02,151.5,418988
2025-01-17 09:15:00+05:30,151.01,151.1,148.94,150.72,960480
2025-01-17 10:15:00+05:30,150.72,150.79,149.5,150.19,557476
2025-01-17 11:15:00+05:30,150.19,151.31,150.02,151.18,461320
2025-01-17 12:15:00+05:30,151.18,151.94,150.98,151.7,457290
2025-01-17 13:15:00+05:30,151.63,151.7,150.61,151.4,431028
2025-01-17 14:15:00+05:30,151.35,151.6,150.95,151.11,340143
2025-01-17 15:15:00+05:30,151.08,151.57,151.02,151.3,289923
2025-01-20 09:15:00+05:30,150.33,152.34,149.2,151.79,1231721
2025-01-20 10:15:00+05:30,151.79,152.26,151.51,151.7,302575
2025-01-20 11:15:00+05:30,151.7,152.7,151.65,152.4,549810
2025-01-20 12:15:00+05:30,152.46,152.85,152.3,152.69,370543
2025-01-20 13:15:00+05:30,152.75,152.9,152.51,152.55,300242
2025-01-20 14:15:00+05:30,152.59,152.75,152.3,152.47,356341
2025-01-20 15:15:00+05:30,152.47,152.6,152.16,152.21,378288
2025-01-21 09:15:00+05:30,152.45,153.51,151.71,152.18,1463014
2025-01-21 10:15:00+05:30,152.2,152.2,150.82,151.53,619664
2025-01-21 11:15:00+05:30,151.45,152.88,151.34,152.37,442536
2025-01-21 12:15:00+05:30,152.35,152.4,151.62,152.26,396660
2025-01-21 13:15:00+05:30,152.3,152.46,151.67,152.3,326650
2025-01-21 14:15:00+05:30,152.18,152.4,149.8,150.29,815486
2025-01-21 15:15:00+05:30,150.29,150.63,150.21,150.4,210573
2025-01-22 09:15:00+05:30,150.14,150.88,148.55,149.29,1208051
2025-01-22 10:15:00+05:30,149.29,151.5,149.05,150.2,1076229
2025-01-22 11:15:00+05:30,150.16,150.95,149.31,149.6,996000
2025-01-22 12:15:00+05:30,149.6,149.66,148.65,149.29,502120
2025-01-22 13:15:00+05:30,149.28,149.79,148.69,149.6,656315
2025-01-22 14:15:00+05:30,149.6,151.9,149.56,151.6,1040621
2025-01-22 15:15:00+05:30,151.56,151.6,151.02,151.02,332772
2025-01-23 09:15:00+05:30,150.7,151.65,150.37,151.45,709022
2025-01-23 10:15:00+05:30,151.5,152.19,151.11,151.41,441375
2025-01-23 11:15:00+05:30,151.41,151.47,150.75,151.05,294035
2025-01-23 12:15:00+05:30,150.94,151.4,150.9,151.22,236268
2025-01-23 13:15:00+05:30,151.22,151.86,151.22,151.8,374216
2025-01-23 14:15:00+05:30,151.8,151.9,151.07,151.24,582216
2025-01-23 15:15:00+05:30,151.22,151.3,150.65,150.8,423558
2025-01-24 09:15:00+05:30,150.75,151.69,149.55,149.71,707684
2025-01-24 10:15:00+05:30,149.75,150.1,149.01,149.75,383441
2025-01-24 11:15:00+05:30,149.72,150.15,149.61,149.8,168772
2025-01-24 12:15:00+05:30,149.8,149.9,149.1,149.7,286620
2025-01-24 13:15:00+05:30,149.7,150.0,149.25,149.34,297634
2025-01-24 14:15:00+05:30,149.34,149.75,148.33,148.98,591160
2025-01-24 15:15:00+05:30,149.0,149.34,148.47,148.85,319728
2025-01-27 09:15:00+05:30,147.5,148.14,146.06,147.44,1478442
2025-01-27 10:15:00+05:30,147.44,147.45,145.4,145.7,995673
2025-01-27 11:15:00+05:30,145.7,148.9,145.6,148.65,885408
2025-01-27 12:15:00+05:30,148.65,149.4,148.37,149.2,797940
2025-01-27 13:15:00+05:30,149.2,149.79,149.06,149.72,913233
2025-01-27 14:15:00+05:30,149.8,149.99,149.28,149.47,1115563
2025-01-27 15:15:00+05:30,149.45,149.78,148.6,149.69,580635
2025-01-28 09:15:00+05:30,151.8,152.8,147.03,148.1,4015236
2025-01-28 10:15:00+05:30,148.11,148.45,146.39,148.05,1233361
2025-01-28 11:15:00+05:30,148.0,149.8,146.16,149.45,1440387
2025-01-28 12:15:00+05:30,149.45,152.09,149.14,151.85,1714183
2025-01-28 13:15:00+05:30,151.9,152.6,151.6,152.27,1126191
2025-01-28 14:15:00+05:30,152.4,152.79,150.69,151.5,1353709
2025-01-28 15:15:00+05:30,151.5,151.68,150.81,151.03,590478
2025-01-29 09:15:00+05:30,150.2,154.45,150.0,152.8,2218427
2025-01-29 10:15:00+05:30,152.8,152.8,151.21,151.76,812344
2025-01-29 11:15:00+05:30,151.76,151.85,150.75,151.35,542938
2025-01-29 12:15:00+05:30,151.34,151.34,149.6,149.64,956904
2025-01-29 13:15:00+05:30,149.62,150.35,149.6,150.26,433485
2025-01-29 14:15:00+05:30,150.2,150.67,149.8,150.55,768487
2025-01-29 15:15:00+05:30,150.54,150.59,150.01,150.1,388988
2025-01-30 09:15:00+05:30,151.45,151.49,149.76,150.01,1124445
2025-01-30 10:15:00+05:30,150.1,150.83,149.7,150.55,684643
2025-01-30 11:15:00+05:30,150.55,150.8,150.11,150.49,361311
2025-01-30 12:15:00+05:30,150.41,150.7,150.15,150.31,285188
2025-01-30 13:15:00+05:30,150.26,150.3,148.41,148.65,930250
2025-01-30 14:15:00+05:30,148.65,148.87,148.05,148.36,1256177
2025-01-30 15:15:00+05:30,148.36,148.4,148.0,148.07,545605
2025-01-31 09:15:00+05:30,149.07,150.33,147.35,147.6,1692553
2025-01-31 10:15:00+05:30,147.61,151.75,147.6,150.7,1701001
2025-01-31 11:15:00+05:30,150.69,152.0,150.45,152.0,687903
2025-01-31 12:15:00+05:30,152.0,152.49,151.57,152.0,713762
2025-01-31 13:15:00+05:30,151.93,152.59,149.97,150.4,600038
2025-01-31 14:15:00+05:30,150.34,151.26,149.84,151.11,774004
2025-01-31 15:15:00+05:30,151.15,151.85,151.01,151.6,549248
2025-02-01 09:15:00+05:30,151.39,153.32,147.2,152.88,4793184
2025-02-01 10:15:00+05:30,152.91,153.99,152.21,152.59,1278690
2025-02-01 11:15:00+05:30,152.62,152.93,149.71,151.33,1433451
2025-02-01 12:15:00+05:30,151.33,152.79,150.7,151.2,1450917
2025-02-01 13:15:00+05:30,151.2,153.25,150.8,152.68,897726
2025-02-01 14:15:00+05:30,152.68,153.5,151.13,151.21,1001654
2025-02-01 15:15:00+05:30,151.2,151.5,150.71,151.15,606246
2025-02-03 09:15:00+05:30,148.0,148.84,144.8,147.11,3115878
2025-02-03 10:15:00+05:30,147.05,148.8,146.68,148.74,838298
2025-02-03 11:15:00+05:30,148.75,149.14,147.17,148.09,777373
2025-02-03 12:15:00+05:30,148.1,148.3,146.28,147.7,846827
2025-02-03 13:15:00+05:30,147.7,148.54,147.01,147.21,950324
2025-02-03 14:15:00+05:30,147.19,147.78,146.68,147.44,1524082
2025-02-03 15:15:00+05:30,147.44,148.2,147.2,147.91,695211
2025-02-04 09:15:00+05:30,147.75,150.77,147.25,149.8,2281451
2025-02-04 10:15:00+05:30,149.8,149.95,148.25,148.8,1042459
2025-02-04 11:15:00+05:30,148.8,149.39,148.76,149.08,854732
2025-02-04 12:15:00+05:30,149.08,151.7,149.0,151.0,1281236
2025-02-04 13:15:00+05:30,150.94,151.7,150.57,150.72,1157156
2025-02-04 14:15:00+05:30,150.7,151.66,150.01,151.09,4194490
2025-02-04 15:15:00+05:30,151.05,151.39,150.9,151.05,748293
2025-02-05 09:15:00+05:30,150.5,154.35,150.49,153.75,3536754
2025-02-05 10:15:00+05:30,153.73,156.3,153.73,155.19,2193175
2025-02-05 11:15:00+05:30,155.19,155.75,154.92,155.05,700872
2025-02-05 12:15:00+05:30,155.03,155.41,154.4,154.87,638899
2025-02-05 13:15:00+05:30,154.89,154.98,154.1,154.57,632878
2025-02-05 14:15:00+05:30,154.57,154.8,153.7,153.97,949333
2025-02-05 15:15:00+05:30,153.97,154.13,153.65,154.13,594009
2025-02-06 09:15:00+05:30,154.01,154.74,151.52,153.08,1970420
2025-02-06 10:15:00+05:30,153.02,153.48,152.03,152.53,798291
2025-02-06 11:15:00+05:30,152.53,152.53,151.51,151.55,786020
2025-02-06 12:15:00+05:30,151.55,151.9,151.01,151.89,742148
2025-02-06 13:15:00+05:30,151.84,151.95,150.8,151.4,1467517
2025-02-06 14:15:00+05:30,151.39,152.59,151.33,152.11,1281615
2025-02-06 15:15:00+05:30,152.15,152.85,151.92,152.64,595102
2025-02-07 09:15:00+05:30,153.05,154.39,152.26,153.51,1310664
2025-02-07 10:15:00+05:30,153.5,154.69,151.2,154.5,1529088
2025-02-07 11:15:00+05:30,154.5,154.99,151.9,151.93,995683
2025-02-07 12:15:00+05:30,152.02,153.55,151.91,152.96,480940
2025-02-07 13:15:00+05:30,152.96,153.61,151.76,151.97,482132
2025-02-07 14:15:00+05:30,151.97,152.64,151.62,152.45,562891
2025-02-07 15:15:00+05:30,152.51,152.7,152.1,152.32,371078
2025-02-10 09:15:00+05:30,152.2,152.65,149.82,149.95,948733
2025-02-10 10:15:00+05:30,149.95,150.78,149.69,150.3,340657
2025-02-10 11:15:00+05:30,150.3,150.4,148.77,148.98,421816
2025-02-10 12:15:00+05:30,148.94,149.5,148.77,148.87,346692
2025-02-10 13:15:00+05:30,148.87,149.41,148.53,148.6,327662
2025-02-10 14:15:00+05:30,148.57,149.25,148.15,148.93,644446
2025-02-10 15:15:00+05:30,148.96,149.09,148.59,148.8,277874
2025-02-11 09:15:00+05:30,148.52,148.89,145.75,145.85,994655
2025-02-11 10:15:00+05:30,145.8,146.09,145.08,145.35,579431
2025-02-11 11:15:00+05:30,145.35,145.49,144.8,145.08,397486
2025-02-11 12:15:00+05:30,145.07,145.44,143.82,144.0,496408
2025-02-11 13:15:00+05:30,144.0,145.09,143.94,144.55,612717
2025-02-11 14:15:00+05:30,144.55,144.85,143.53,144.51,773336
2025-02-11 15:15:00+05:30,144.5,144.69,144.0,144.2,461172
2025-02-12 09:15:00+05:30,143.0,144.27,138.36,139.58,2729565
2025-02-12 10:15:00+05:30,139.64,143.33,139.2,142.5,1578351
2025-02-12 11:15:00+05:30,142.5,143.5,141.71,143.09,907053
2025-02-12 12:15:00+05:30,143.09,144.5,142.68,143.77,859357
2025-02-12 13:15:00+05:30,143.77,144.0,141.98,142.43,1001070
2025-02-12 14:15:00+05:30,142.43,142.5,141.65,142.45,771077
2025-02-12 15:15:00+05:30,142.45,142.8,142.28,142.65,494107
2025-02-13 09:15:00+05:30,142.45,143.45,141.5,142.28,1399963
2025-02-13 10:15:00+05:30,142.28,142.51,141.39,142.35,635151
2025-02-13 11:15:00+05:30,142.32,143.32,141.76,142.38,715568
2025-02-13 12:15:00+05:30,142.38,143.28,141.85,141.93,428564
2025-02-13 13:15:00+05:30,141.85,142.12,140.5,140.66,784866
2025-02-13 14:15:00+05:30,140.62,141.14,139.89,140.27,821001
2025-02-13 15:15:00+05:30,140.27,140.49,140.02,140.4,560508
2025-02-14 09:15:00+05:30,141.4,141.95,139.11,139.52,1099551
2025-02-14 10:15:00+05:30,139.53,139.97,137.31,138.2,943307
2025-02-14 11:15:00+05:30,138.2,138.3,136.26,136.46,965570
2025-02-14 12:15:00+05:30,136.46,136.95,135.2,135.5,1074430
2025-02-14 13:15:00+05:30,135.44,136.2,134.26,134.5,1052973
2025-02-14 14:15:00+05:30,134.5,136.65,134.44,135.5,1694643
2025-02-14 15:15:00+05:30,135.5,135.5,135.0,135.15,490272
2025-02-17 09:15:00+05:30,134.15,135.62,131.91,132.79,2370083
2025-02-17 10:15:00+05:30,132.79,135.6,132.72,133.38,1081055
2025-02-17 11:15:00+05:30,133.34,133.86,132.06,132.22,978647
2025-02-17 12:15:00+05:30,132.23,132.92,131.13,132.17,1611956
2025-02-17 13:15:00+05:30,132.14,133.53,131.8,132.0,2005328
2025-02-17 14:15:00+05:30,131.97,133.27,131.92,132.94,2998324
2025-02-17 15:15:00+05:30,132.96,133.0,132.43,132.99,1118802
2025-02-18 09:15:00+05:30,132.17,133.39,129.01,129.17,2853227
2025-02-18 10:15:00+05:30,129.16,129.98,128.7,129.24,2100633
2025-02-18 11:15:00+05:30,129.2,130.13,128.9,129.68,843366
2025-02-18 12:15:00+05:30,129.68,129.95,128.16,128.57,1034839
2025-02-18 13:15:00+05:30,128.6,129.43,128.32,129.04,872020
2025-02-18 14:15:00+05:30,129.03,130.5,128.95,130.35,1559316
2025-02-18 15:15:00+05:30,130.36,130.5,130.0,130.0,668657
2025-02-19 09:15:00+05:30,129.65,133.65,128.76,132.69,2194333
2025-02-19 10:15:00+05:30,132.74,133.45,131.5,132.28,893815
2025-02-19 11:15:00+05:30,132.38,133.34,132.29,132.92,598475
2025-02-19 12:15:00+05:30,132.94,133.09,132.08,132.37,329824
2025-02-19 13:15:00+05:30,132.39,132.82,132.05,132.63,309997
2025-02-19 14:15:00+05:30,132.56,133.9,131.75,133.56,1047332
2025-02-19 15:15:00+05:30,133.56,133.56,133.2,133.5,460247
2025-02-20 09:15:00+05:30,132.53,134.66,132.26,134.33,1098958
2025-02-20 10:15:00+05:30,134.27,135.49,134.2,135.43,553949
2025-02-20 11:15:00+05:30,135.38,135.6,134.6,135.25,447334
2025-02-20 12:15:00+05:30,135.21,135.79,134.5,134.51,510122
2025-02-20 13:15:00+05:30,134.54,135.4,134.3,134.88,605632
2025-02-20 14:15:00+05:30,134.97,136.94,134.37,136.59,1472136
2025-02-20 15:15:00+05:30,136.49,137.16,136.1,136.33,867976
2025-02-21 09:15:00+05:30,137.35,143.0,137.3,139.31,8860328
2025-02-21 10:15:00+05:30,139.36,140.39,138.6,140.05,2151638
2025-02-21 11:15:00+05:30,139.99,141.4,139.6,140.45,1518579
2025-02-21 12:15:00+05:30,140.48,140.95,140.28,140.49,648794
2025-02-21 13:15:00+05:30,140.49,140.79,139.65,139.99,2911842
2025-02-21 14:15:00+05:30,139.93,140.3,138.71,139.7,1891521
2025-02-21 15:15:00+05:30,139.7,139.7,138.7,138.9,575071
2025-02-24 09:15:00+05:30,138.95,140.21,138.0,139.75,2347833
2025-02-24 10:15:00+05:30,139.79,141.09,139.57,140.53,1516027
2025-02-24 11:15:00+05:30,140.59,140.94,139.61,140.0,893231
2025-02-24 12:15:00+05:30,140.0,140.35,139.73,139.85,684389
2025-02-24 13:15:00+05:30,139.85,139.85,138.7,139.02,789451
2025-02-24 14:15:00+05:30,139.09,140.06,138.86,139.21,961551
2025-02-24 15:15:00+05:30,139.22,139.35,138.6,138.8,555607
2025-02-25 09:15:00+05:30,138.95,140.18,136.68,137.55,1862104
2025-02-25 10:15:00+05:30,137.5,137.69,136.81,136.97,763717
2025-02-25 11:15:00+05:30,136.98,137.15,136.1,136.3,721105
2025-02-25 12:15:00+05:30,136.31,136.6,135.83,136.48,910662
2025-02-25 13:15:00+05:30,136.46,136.84,136.24,136.39,666398
2025-02-25 14:15:00+05:30,136.39,136.41,135.5,135.58,1058250
2025-02-25 15:15:00+05:30,135.58,135.64,134.82,134.85,776594
2025-02-27 09:15:00+05:30,140.75,146.38,140.02,141.35,23041924
2025-02-27 10:15:00+05:30,141.35,142.68,140.06,140.15,5935324
2025-02-27 11:15:00+05:30,140.16,141.49,137.79,137.86,6809672
2025-02-27 12:15:00+05:30,137.86,138.48,137.31,137.44,3518821
2025-02-27 13:15:00+05:30,137.44,137.62,136.69,136.87,1759340
2025-02-27 14:15:00+05:30,136.87,137.6,136.73,137.07,2635585
2025-02-27 15:15:00+05:30,137.07,137.4,135.5,137.1,2671922
2025-02-28 09:15:00+05:30,135.56,137.59,134.06,136.68,3793930
2025-02-28 10:15:00+05:30,136.69,139.65,136.61,139.14,3279398
2025-02-28 11:15:00+05:30,139.13,140.09,138.91,139.1,2058571
2025-02-28 12:15:00+05:30,139.07,139.87,137.1,137.61,2126280
2025-02-28 13:15:00+05:30,137.61,139.14,137.52,138.7,1278340
2025-02-28 14:15:00+05:30,138.71,141.5,138.45,140.89,3734167
2025-02-28 15:15:00+05:30,140.86,141.83,140.8,141.7,1855895
2025-03-03 09:15:00+05:30,142.1,144.19,139.26,139.59,6371406
2025-03-03 10:15:00+05:30,139.68,141.22,138.9,139.4,3184914
2025-03-03 11:15:00+05:30,139.37,139.4,138.01,139.22,2064414
2025-03-03 12:15:00+05:30,139.2,141.2,138.83,141.2,1189239
2025-03-03 13:15:00+05:30,141.14,141.52,139.43,140.11,862788
2025-03-03 14:15:00+05:30,140.12,141.12,139.77,140.22,1036851
2025-03-03 15:15:00+05:30,140.23,140.65,139.72,140.65,831197
2025-03-04 09:15:00+05:30,139.29,142.7,138.17,141.74,2795735
2025-03-04 10:15:00+05:30,141.64,144.39,141.49,144.12,2679210
2025-03-04 11:15:00+05:30,144.12,145.23,143.75,144.32,1717158
2025-03-04 12:15:00+05:30,144.32,144.9,143.6,143.85,1373682
2025-03-04 13:15:00+05:30,143.8,145.45,143.34,145.44,1955592
2025-03-04 14:15:00+05:30,145.45,147.7,145.23,147.4,3925763
2025-03-04 15:15:00+05:30,147.44,147.9,147.03,147.31,2696180
2025-03-05 09:15:00+05:30,146.1,147.2,145.67,146.21,2276244
2025-03-05 10:15:00+05:30,146.22,146.99,145.59,146.7,1157814
2025-03-05 11:15:00+05:30,146.72,147.95,146.6,147.13,1131157
2025-03-05 12:15:00+05:30,147.13,148.15,146.97,147.91,750270
2025-03-05 13:15:00+05:30,147.91,148.0,146.48,147.26,781874
2025-03-05 14:15:00+05:30,147.24,147.79,147.05,147.6,1120922
2025-03-05 15:15:00+05:30,147.57,147.6,147.03,147.2,459494
2025-03-06 09:15:00+05:30,148.86,149.45,147.8,149.04,2182616
2025-03-06 10:15:00+05:30,149.02,150.4,148.56,150.35,1453936
2025-03-06 11:15:00+05:30,150.35,150.45,149.15,149.81,1317956
2025-03-06 12:15:00+05:30,149.8,149.95,148.89,149.81,1443593
2025-03-06 13:15:00+05:30,149.8,150.16,149.07,149.74,711259
2025-03-06 14:15:00+05:30,149.66,149.86,149.14,149.35,859851
2025-03-06 15:15:00+05:30,149.3,149.37,149.02,149.13,595149
2025-03-07 09:15:00+05:30,149.3,150.29,148.66,149.59,1919229
2025-03-07 10:15:00+05:30,149.61,150.9,148.85,150.82,2422598
2025-03-07 11:15:00+05:30,150.81,151.14,148.86,149.12,1080631
2025-03-07 12:15:00+05:30,149.09,149.99,148.83,149.11,1245446
2025-03-07 13:15:00+05:30,149.11,149.55,148.8,149.13,504334
2025-03-07 14:15:00+05:30,149.13,150.21,149.1,150.14,953053
2025-03-07 15:15:00+05:30,150.14,150.17,149.5,149.69,647829
2025-03-10 09:15:00+05:30,149.29,151.39,148.67,151.05,1602046
2025-03-10 10:15:00+05:30,151.0,152.24,150.86,151.63,1168180
2025-03-10 11:15:00+05:30,151.66,152.21,150.9,150.95,639084
2025-03-10 12:15:00+05:30,150.95,151.32,150.41,150.63,617189
2025-03-10 13:15:00+05:30,150.63,150.9,150.05,150.08,562597
2025-03-10 14:15:00+05:30,150.09,150.09,148.24,148.3,1110485
2025-03-10 15:15:00+05:30,148.26,148.33,146.91,147.5,509709
2025-03-11 09:15:00+05:30,144.9,145.19,138.27,139.72,7451482
2025-03-11 10:15:00+05:30,139.72,142.89,139.4,141.77,5476402
2025-03-11 11:15:00+05:30,141.77,142.5,139.54,139.99,2720482
2025-03-11 12:15:00+05:30,139.97,140.3,139.06,139.06,1292834
2025-03-11 13:15:00+05:30,139.09,141.35,138.87,140.74,2018969
2025-03-11 14:15:00+05:30,140.74,141.49,139.5,139.9,2523751
